CustomerId,Surname,Education,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Card Type ,IsActiveMember,EstimatedSalary,Housing,Loan,Exited
15724223.0,Bronner,primary ,545.0,France,Female,55.0,5.0,0.0,1.0,0.0,None,0.0,10034.77,no,yes ,1.0
15644621.0,Mironova,secondary ,597.0,Germany,Female,40.0,9.0,106756.01,2.0,1.0,PLATINUM ,0.0,151167.94,no,yes ,0.0
15756056.0,Ku,primary ,561.0,Spain,Female,28.0,3.0,0.0,2.0,1.0,DIAMOND ,0.0,191387.76,no,yes ,0.0
15700353.0,Evans,primary ,662.0,France,Female,37.0,6.0,0.0,2.0,1.0,PLATINUM ,0.0,51229.17,no,yes ,0.0
15624388.0,Henderson,secondary ,649.0,Germany,Female,50.0,5.0,155393.32,1.0,1.0,DIAMOND ,1.0,87351.42,no,yes ,1.0
15627212.0,Smith,secondary ,630.0,France,Female,36.0,2.0,110414.48,1.0,1.0,SILVER ,1.0,48984.95,no,yes ,0.0
15648005.0,Russell,tertiary ,672.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,SILVER ,1.0,182738.0,yes,yes ,0.0
15681446.0,Sun,secondary ,636.0,Germany,Female,37.0,9.0,157098.52,1.0,1.0,SILVER ,1.0,153535.27,yes,yes ,0.0
15775888.0,McDonald,secondary ,593.0,Germany,Female,38.0,5.0,85626.6,1.0,1.0,GOLD ,1.0,125079.65,no,yes ,0.0
15749019.0,Wong,secondary ,545.0,Germany,Male,45.0,6.0,93796.42,2.0,1.0,GOLD ,1.0,162321.26,yes,yes ,0.0
15709928.0,Niu,tertiary ,567.0,Spain,Female,41.0,1.0,0.0,2.0,1.0,SILVER ,0.0,3414.72,no,yes ,0.0
15784676.0,Fanucci,tertiary ,583.0,France,Male,51.0,6.0,125268.03,2.0,1.0,PLATINUM ,0.0,165082.25,no,yes ,0.0
15748116.0,Zetticci,secondary ,681.0,France,Female,29.0,2.0,148143.84,1.0,1.0,SILVER ,1.0,52021.39,yes,yes ,0.0
15612193.0,Hsia,secondary ,762.0,Spain,Male,29.0,10.0,115545.33,2.0,1.0,PLATINUM ,0.0,148256.43,no,yes ,0.0
15762984.0,McIntosh,tertiary ,648.0,Spain,Male,35.0,7.0,0.0,2.0,0.0,None,0.0,122899.01,yes,yes ,0.0
15613713.0,Kozlova,secondary ,644.0,France,Male,30.0,5.0,44928.88,1.0,1.0,PLATINUM ,1.0,10771.46,no,yes ,0.0
15664204.0,Meany,secondary ,706.0,Spain,Male,29.0,2.0,0.0,2.0,1.0,SILVER ,1.0,18255.51,yes,yes ,0.0
15639415.0,Thompson,tertiary ,850.0,France,Male,35.0,3.0,162442.35,1.0,1.0,GOLD ,0.0,183566.78,no,yes ,0.0
15806332.0,Le Gallienne,secondary ,484.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,SILVER ,1.0,175224.12,no,yes ,0.0
15614929.0,Cheng,tertiary ,508.0,Germany,Male,28.0,0.0,96213.82,2.0,1.0,PLATINUM ,0.0,147913.56,no,yes ,0.0
15695492.0,P'eng,primary ,439.0,France,Female,29.0,6.0,156569.43,1.0,1.0,GOLD ,0.0,180598.66,no,yes ,0.0
15635972.0,Lloyd,primary ,484.0,Spain,Male,36.0,8.0,0.0,2.0,1.0,PLATINUM ,0.0,186136.48,no,yes ,0.0
15616380.0,Wheeler,primary ,803.0,Spain,Female,37.0,1.0,0.0,2.0,0.0,None,0.0,7455.2,no,yes ,0.0
15581440.0,Christie,primary ,724.0,Germany,Female,48.0,6.0,110463.25,2.0,1.0,PLATINUM ,1.0,80552.11,no,yes ,1.0
15654390.0,He,unknown ,640.0,France,Male,33.0,7.0,154575.76,1.0,1.0,GOLD ,0.0,25722.28,yes,yes ,1.0
15660688.0,King,secondary ,701.0,Spain,Female,35.0,9.0,0.0,2.0,0.0,None,0.0,170996.86,yes,yes ,0.0
15806307.0,Favors,primary ,537.0,France,Male,37.0,3.0,0.0,2.0,1.0,SILVER ,1.0,20603.32,no,yes ,0.0
15647975.0,Vida,primary ,651.0,Germany,Male,26.0,5.0,147037.32,1.0,0.0,None,0.0,141763.26,no,yes ,0.0
15595728.0,Thomas,primary ,523.0,Germany,Male,41.0,0.0,119276.31,1.0,0.0,None,0.0,122284.38,no,yes ,1.0
15735388.0,Wayn,secondary ,717.0,France,Female,25.0,7.0,108664.85,2.0,1.0,PLATINUM ,0.0,190011.85,no,yes ,0.0
15788535.0,Tan,primary ,593.0,Spain,Male,44.0,5.0,0.0,1.0,1.0,SILVER ,0.0,128046.98,no,yes ,0.0
15765902.0,Gibson,secondary ,706.0,Germany,Male,38.0,5.0,163034.82,2.0,1.0,DIAMOND ,1.0,135662.17,no,yes ,0.0
15642345.0,Y?,secondary ,714.0,Germany,Female,49.0,4.0,93059.34,1.0,1.0,PLATINUM ,0.0,7571.51,no,yes ,1.0
15641250.0,Calabresi,secondary ,794.0,Spain,Male,38.0,9.0,179581.31,1.0,1.0,PLATINUM ,0.0,23596.24,no,yes ,0.0
15706163.0,Enyinnaya,primary ,518.0,Germany,Male,46.0,4.0,113625.93,1.0,0.0,None,0.0,92727.42,no,yes ,1.0
15746708.0,Ritchie,secondary ,589.0,Germany,Male,55.0,7.0,119961.48,1.0,1.0,PLATINUM ,0.0,65156.83,no,yes ,1.0
15775203.0,Chia,tertiary ,824.0,France,Male,45.0,3.0,129209.48,1.0,0.0,None,0.0,60151.77,yes,yes ,0.0
15787907.0,Wang,primary ,719.0,Germany,Female,42.0,5.0,137227.04,3.0,1.0,PLATINUM ,0.0,149097.38,no,yes ,1.0
15646764.0,Lorenzo,tertiary ,617.0,Germany,Female,58.0,3.0,119024.75,2.0,1.0,PLATINUM ,0.0,35199.24,no,yes ,1.0
15678284.0,Pai,primary ,651.0,France,Male,35.0,7.0,74623.5,3.0,1.0,SILVER ,0.0,129451.29,no,yes ,1.0
15726791.0,Nuttall,primary ,637.0,Spain,Female,45.0,2.0,157929.45,1.0,1.0,DIAMOND ,1.0,145134.49,no,yes ,1.0
15813144.0,Osborne,primary ,554.0,France,Female,26.0,7.0,92606.86,2.0,1.0,SILVER ,0.0,192709.69,no,yes ,0.0
15669342.0,Ferri,secondary ,731.0,Germany,Male,35.0,2.0,127862.93,2.0,1.0,PLATINUM ,0.0,139083.7,yes,yes ,0.0
15710366.0,Hamilton,primary ,569.0,Spain,Female,42.0,1.0,0.0,1.0,1.0,PLATINUM ,1.0,83629.6,yes,yes ,1.0
15614934.0,McEwan,secondary ,625.0,Germany,Female,37.0,4.0,142711.81,1.0,1.0,SILVER ,0.0,35625.41,yes,yes ,0.0
15588701.0,Lai,tertiary ,592.0,France,Female,38.0,4.0,0.0,2.0,1.0,SILVER ,0.0,35338.96,no,yes ,0.0
15665438.0,Hs?,tertiary ,669.0,France,Male,43.0,1.0,163159.85,1.0,0.0,None,1.0,15602.8,no,yes ,0.0
15644896.0,Thompson,primary ,663.0,Germany,Male,32.0,3.0,108586.86,1.0,1.0,PLATINUM ,1.0,182355.21,yes,yes ,0.0
15670205.0,Boyd,secondary ,518.0,Germany,Female,41.0,5.0,110624.99,1.0,1.0,PLATINUM ,0.0,89327.67,no,yes ,0.0
15635776.0,Trevisani,secondary ,686.0,Germany,Female,43.0,5.0,154846.24,2.0,1.0,DIAMOND ,1.0,151903.6,yes,yes ,0.0
15791053.0,Lucciano,secondary ,709.0,Germany,Male,45.0,4.0,122917.71,1.0,1.0,GOLD ,1.0,11.58,yes,yes ,1.0
15644005.0,Holman,secondary ,571.0,France,Female,33.0,9.0,0.0,2.0,0.0,None,1.0,77519.62,no,yes ,0.0
15796343.0,Bazhenov,primary ,707.0,France,Female,31.0,2.0,82787.93,2.0,0.0,None,0.0,91423.69,no,yes ,0.0
15751057.0,Douglas,tertiary ,701.0,Germany,Male,32.0,5.0,102500.34,1.0,0.0,None,0.0,106287.77,no,yes ,0.0
15623430.0,Hill,tertiary ,672.0,France,Male,34.0,9.0,0.0,2.0,1.0,GOLD ,0.0,161800.77,no,yes ,0.0
15682600.0,Lo,unknown ,620.0,Germany,Male,39.0,9.0,159492.79,1.0,1.0,PLATINUM ,0.0,80582.34,no,yes ,1.0
15769312.0,Forbes,secondary ,557.0,Spain,Male,48.0,10.0,0.0,2.0,1.0,PLATINUM ,1.0,185094.48,no,yes ,0.0
15708212.0,Lin,secondary ,648.0,Spain,Female,54.0,7.0,118241.02,1.0,1.0,DIAMOND ,0.0,172586.89,no,yes ,1.0
15650258.0,Sinclair,secondary ,479.0,France,Female,35.0,2.0,113090.4,1.0,1.0,GOLD ,0.0,195649.79,no,yes ,0.0
15604345.0,Kemp,secondary ,730.0,France,Female,22.0,9.0,65763.57,1.0,1.0,SILVER ,1.0,145792.01,no,yes ,0.0
15578297.0,Ebelegbulam,secondary ,737.0,Germany,Female,43.0,1.0,125537.38,1.0,1.0,GOLD ,0.0,138510.01,yes,yes ,1.0
15671789.0,Woods,secondary ,616.0,France,Male,31.0,3.0,94263.91,2.0,1.0,SILVER ,0.0,168895.06,no,yes ,0.0
15726186.0,Genovese,secondary ,639.0,Spain,Male,29.0,4.0,133434.57,2.0,1.0,PLATINUM ,0.0,97983.44,no,yes ,0.0
15764618.0,Tseng,secondary ,815.0,Spain,Female,39.0,6.0,0.0,1.0,1.0,DIAMOND ,1.0,85167.88,yes,yes ,0.0
15730738.0,Chiang,secondary ,786.0,Spain,Male,31.0,9.0,0.0,2.0,1.0,SILVER ,1.0,18210.36,no,yes ,0.0
15637650.0,Williams,secondary ,549.0,France,Male,50.0,9.0,94748.76,2.0,0.0,None,1.0,13608.18,no,yes ,0.0
15606267.0,Wilson,secondary ,622.0,France,Female,38.0,4.0,98640.74,1.0,1.0,SILVER ,1.0,110457.99,no,yes ,0.0
15625904.0,Wang,secondary ,624.0,France,Male,26.0,9.0,74681.9,2.0,0.0,None,0.0,31231.35,no,yes ,0.0
15654463.0,Moore,primary ,841.0,France,Male,34.0,4.0,0.0,2.0,1.0,DIAMOND ,0.0,141582.66,yes,yes ,0.0
15774151.0,Iadanza,secondary ,614.0,Spain,Female,41.0,7.0,179915.85,1.0,0.0,None,0.0,14666.35,yes,yes ,1.0
15693259.0,Wallace,secondary ,676.0,France,Male,30.0,1.0,128207.23,1.0,1.0,GOLD ,1.0,55400.17,yes,yes ,0.0
15642468.0,Clark,primary ,697.0,France,Male,42.0,9.0,132739.26,2.0,0.0,None,0.0,174667.65,no,yes ,0.0
15758531.0,Y?,secondary ,732.0,France,Female,40.0,10.0,0.0,2.0,1.0,DIAMOND ,0.0,154189.08,yes,yes ,0.0
15728352.0,Yermakov,primary ,623.0,France,Male,27.0,4.0,120509.81,1.0,0.0,None,0.0,142170.44,no,yes ,0.0
15637240.0,Wei,unknown ,541.0,France,Male,46.0,4.0,124547.13,2.0,1.0,GOLD ,0.0,94499.06,no,yes ,0.0
15595588.0,Chukwunonso,secondary ,773.0,Spain,Female,39.0,4.0,0.0,2.0,0.0,None,1.0,182081.45,yes,yes ,0.0
15778395.0,McIntyre,tertiary ,762.0,Germany,Male,34.0,4.0,88815.56,2.0,1.0,SILVER ,0.0,68562.26,yes,yes ,1.0
15711825.0,Ts'ai,unknown ,655.0,Spain,Female,35.0,1.0,82231.51,2.0,1.0,SILVER ,0.0,88798.02,no,yes ,0.0
15599251.0,Chung,primary ,602.0,Germany,Male,32.0,7.0,184715.86,2.0,1.0,GOLD ,0.0,113781.99,no,yes ,0.0
15570004.0,Tsou,secondary ,850.0,France,Male,31.0,3.0,0.0,2.0,1.0,SILVER ,0.0,121866.87,yes,yes ,0.0
15656912.0,Aitken,secondary ,649.0,Spain,Male,51.0,4.0,0.0,1.0,1.0,PLATINUM ,1.0,150390.57,yes,yes ,0.0
15657342.0,Dawson,secondary ,850.0,Germany,Male,28.0,4.0,147972.19,1.0,1.0,SILVER ,0.0,60708.72,no,yes ,1.0
15716284.0,Ward,secondary ,543.0,France,Male,43.0,9.0,0.0,2.0,1.0,SILVER ,1.0,78858.07,yes,yes ,0.0
15672374.0,Pai,unknown ,672.0,France,Male,52.0,8.0,170008.84,1.0,0.0,None,0.0,56407.42,no,yes ,1.0
15732476.0,Ifeanyichukwu,secondary ,600.0,France,Female,27.0,3.0,0.0,2.0,0.0,None,1.0,125698.97,yes,yes ,0.0
15747724.0,Briggs,secondary ,671.0,Spain,Female,34.0,10.0,0.0,1.0,1.0,SILVER ,0.0,23235.38,no,yes ,0.0
15633877.0,Morrison,secondary ,706.0,Spain,Female,42.0,8.0,95386.82,1.0,1.0,SILVER ,1.0,75732.25,no,yes ,0.0
15672516.0,Wall,primary ,541.0,Germany,Male,51.0,7.0,90373.28,2.0,1.0,PLATINUM ,0.0,179861.79,no,yes ,0.0
15607827.0,Nebechukwu,secondary ,711.0,Germany,Male,34.0,4.0,133467.77,2.0,1.0,DIAMOND ,1.0,42976.64,no,yes ,0.0
15751336.0,Yao,secondary ,630.0,Spain,Male,30.0,3.0,0.0,2.0,0.0,None,1.0,10486.69,no,yes ,0.0
15646539.0,Liao,secondary ,531.0,France,Male,31.0,3.0,96288.26,1.0,1.0,DIAMOND ,0.0,56794.73,no,yes ,0.0
15756901.0,Ch'ang,secondary ,641.0,France,Female,26.0,4.0,91547.84,2.0,0.0,None,1.0,28157.34,yes,yes ,0.0
15809286.0,Burke,primary ,631.0,Germany,Male,37.0,8.0,138292.64,2.0,0.0,None,0.0,152422.91,yes,yes ,1.0
15759021.0,Kay,secondary ,685.0,France,Male,35.0,9.0,0.0,1.0,1.0,PLATINUM ,0.0,167033.83,no,yes ,0.0
15725039.0,McIntyre,primary ,702.0,Spain,Male,32.0,8.0,71667.74,1.0,1.0,GOLD ,1.0,126082.18,yes,yes ,0.0
15579130.0,Chidiegwu,secondary ,708.0,Germany,Female,43.0,0.0,118994.84,1.0,1.0,PLATINUM ,0.0,181499.77,yes,yes ,1.0
15754112.0,Musgrove,tertiary ,653.0,Spain,Male,55.0,7.0,0.0,2.0,1.0,SILVER ,1.0,41967.03,no,yes ,0.0
15735522.0,Boulger,tertiary ,654.0,Germany,Male,37.0,2.0,145610.07,2.0,0.0,None,0.0,186300.59,no,yes ,0.0
15613326.0,Gow,primary ,596.0,France,Female,33.0,1.0,138162.81,1.0,1.0,DIAMOND ,0.0,85412.54,no,yes ,0.0
15739502.0,Amaechi,secondary ,549.0,Germany,Female,31.0,9.0,135020.21,2.0,1.0,DIAMOND ,1.0,23343.18,no,yes ,0.0
15670914.0,Robe,tertiary ,754.0,France,Male,38.0,2.0,0.0,2.0,1.0,GOLD ,0.0,180698.32,no,yes ,0.0
15604073.0,Bibi,tertiary ,815.0,Germany,Female,25.0,8.0,135161.67,1.0,1.0,DIAMOND ,1.0,136071.05,no,yes ,0.0
15806027.0,Niu,tertiary ,556.0,France,Female,52.0,9.0,0.0,1.0,1.0,DIAMOND ,0.0,175149.2,no,yes ,1.0
15574886.0,Palerma,secondary ,706.0,France,Male,32.0,6.0,94486.47,1.0,1.0,DIAMOND ,1.0,146949.74,yes,yes ,0.0
15707120.0,Cocci,secondary ,850.0,France,Male,46.0,9.0,117640.39,1.0,1.0,PLATINUM ,0.0,88920.68,no,yes ,0.0
15800845.0,Artemieva,primary ,732.0,Spain,Female,33.0,8.0,111379.55,1.0,1.0,PLATINUM ,1.0,45098.62,no,yes ,0.0
15603914.0,Arcuri,secondary ,614.0,France,Male,40.0,6.0,0.0,1.0,1.0,PLATINUM ,1.0,20339.79,no,yes ,1.0
15722765.0,Owen,secondary ,580.0,Spain,Female,57.0,0.0,136820.99,1.0,0.0,None,1.0,108528.74,no,yes ,0.0
15783305.0,Franklin,secondary ,593.0,France,Female,46.0,7.0,98752.51,1.0,1.0,SILVER ,0.0,145560.38,no,yes ,0.0
15574842.0,Lorenzo,primary ,653.0,Germany,Female,25.0,2.0,158266.42,3.0,1.0,GOLD ,1.0,199357.24,no,yes ,0.0
15607837.0,Muriel,secondary ,746.0,France,Female,29.0,4.0,105599.67,1.0,1.0,DIAMOND ,1.0,43106.17,yes,yes ,0.0
15714877.0,MacDevitt,secondary ,662.0,France,Female,29.0,10.0,0.0,2.0,1.0,SILVER ,0.0,137508.31,no,yes ,0.0
15782941.0,Chijindum,secondary ,573.0,France,Male,31.0,2.0,0.0,2.0,1.0,PLATINUM ,1.0,91957.39,no,yes ,0.0
15630167.0,Gibson,secondary ,684.0,Spain,Female,39.0,4.0,139723.9,1.0,1.0,SILVER ,1.0,120612.11,no,yes ,0.0
15759038.0,Whitehead,primary ,793.0,France,Female,41.0,3.0,141806.46,1.0,1.0,GOLD ,0.0,102921.17,no,yes ,0.0
15661821.0,Johnstone,secondary ,798.0,Germany,Female,49.0,5.0,132571.67,1.0,1.0,DIAMOND ,1.0,31686.33,no,yes ,1.0
15728006.0,Endrizzi,secondary ,524.0,France,Male,40.0,2.0,180516.9,1.0,1.0,GOLD ,0.0,180002.42,no,yes ,0.0
15712176.0,Burke,secondary ,816.0,France,Male,31.0,8.0,0.0,2.0,1.0,SILVER ,1.0,28407.4,yes,yes ,0.0
15689351.0,Johnson,secondary ,742.0,Germany,Female,41.0,4.0,92805.72,1.0,0.0,None,1.0,73743.95,yes,yes ,1.0
15782247.0,Yeh,secondary ,540.0,France,Male,22.0,4.0,0.0,3.0,1.0,PLATINUM ,1.0,186233.26,yes,yes ,1.0
15769064.0,Marshall,primary ,537.0,Germany,Male,39.0,3.0,135309.36,1.0,1.0,PLATINUM ,0.0,31728.86,no,yes ,1.0
15718153.0,Kao,secondary ,759.0,Spain,Female,74.0,6.0,128917.84,1.0,1.0,DIAMOND ,1.0,48244.64,no,yes ,0.0
15613189.0,Browne,tertiary ,774.0,France,Female,52.0,2.0,56580.93,1.0,1.0,PLATINUM ,0.0,113266.28,yes,yes ,1.0
15661734.0,Taylor,secondary ,608.0,Germany,Male,42.0,8.0,131390.75,2.0,1.0,SILVER ,0.0,71178.09,no,yes ,0.0
15592645.0,Gibbons,tertiary ,704.0,Spain,Male,37.0,4.0,0.0,2.0,0.0,None,0.0,25684.93,no,yes ,0.0
15768387.0,Nott,secondary ,581.0,France,Male,41.0,8.0,0.0,2.0,0.0,None,0.0,29737.14,no,yes ,0.0
15792525.0,Lei,tertiary ,628.0,Germany,Female,61.0,1.0,97361.66,1.0,1.0,GOLD ,1.0,149922.38,no,yes ,1.0
15586976.0,Alexeeva,secondary ,566.0,France,Female,42.0,6.0,0.0,1.0,1.0,GOLD ,0.0,180702.12,yes,yes ,1.0
15790659.0,Sheets,primary ,701.0,Spain,Male,59.0,7.0,0.0,2.0,0.0,None,1.0,27597.59,no,yes ,0.0
15691446.0,Tokaryev,secondary ,735.0,Spain,Male,29.0,10.0,0.0,2.0,1.0,DIAMOND ,1.0,95025.27,yes,yes ,0.0
15772632.0,Ts'ui,tertiary ,680.0,France,Female,34.0,1.0,0.0,2.0,1.0,DIAMOND ,0.0,167035.07,no,yes ,0.0
15706587.0,Johnston,secondary ,560.0,France,Male,57.0,0.0,0.0,2.0,0.0,None,1.0,116781.71,yes,yes ,0.0
15572461.0,Kung,secondary ,663.0,Germany,Female,29.0,4.0,102714.65,2.0,0.0,None,0.0,21170.81,yes,yes ,0.0
15654409.0,Unwin,tertiary ,665.0,France,Female,34.0,5.0,67816.72,1.0,1.0,SILVER ,1.0,29641.58,yes,yes ,0.0
15568025.0,Hsueh,secondary ,758.0,France,Male,51.0,8.0,81710.46,1.0,1.0,PLATINUM ,1.0,116520.07,yes,yes ,0.0
15715769.0,Hao,primary ,621.0,France,Male,26.0,2.0,75237.54,1.0,0.0,None,1.0,44220.4,no,yes ,0.0
15667458.0,L?,secondary ,764.0,Germany,Male,28.0,10.0,124023.18,1.0,1.0,SILVER ,0.0,166188.28,no,yes ,0.0
15567980.0,Frater,secondary ,537.0,Germany,Female,46.0,5.0,100727.5,1.0,0.0,None,1.0,140857.76,yes,yes ,1.0
15679294.0,Brennan,secondary ,589.0,France,Female,46.0,10.0,107238.85,2.0,1.0,GOLD ,0.0,37024.28,no,yes ,0.0
15606507.0,Pisani,tertiary ,555.0,France,Male,24.0,5.0,0.0,2.0,1.0,PLATINUM ,0.0,27513.47,no,yes ,0.0
15578825.0,Golubev,secondary ,734.0,France,Female,29.0,0.0,139994.66,1.0,1.0,GOLD ,0.0,17744.72,no,yes ,0.0
15619935.0,Vanmeter,primary ,783.0,Spain,Female,59.0,9.0,126224.87,1.0,1.0,DIAMOND ,1.0,4423.63,yes,yes ,0.0
15636089.0,Hs?,secondary ,678.0,Germany,Female,51.0,1.0,145751.03,1.0,0.0,None,0.0,109718.44,no,yes ,1.0
15727490.0,Scott,secondary ,661.0,France,Male,47.0,5.0,0.0,1.0,0.0,None,1.0,107243.31,yes,yes ,1.0
15591766.0,Crawford,secondary ,607.0,Spain,Female,25.0,4.0,121166.89,1.0,0.0,None,1.0,115288.24,no,yes ,0.0
15641629.0,P'eng,secondary ,537.0,Spain,Female,38.0,1.0,0.0,2.0,0.0,None,1.0,41233.97,yes,yes ,0.0
15813303.0,Rearick,secondary ,513.0,Spain,Male,88.0,10.0,0.0,2.0,1.0,PLATINUM ,1.0,52952.24,no,yes ,0.0
15756920.0,Genovesi,secondary ,576.0,France,Male,63.0,9.0,70655.48,1.0,0.0,None,0.0,78955.8,no,yes ,1.0
15726403.0,Glenny,secondary ,660.0,Germany,Male,41.0,1.0,129901.21,1.0,1.0,PLATINUM ,0.0,26025.6,yes,yes ,1.0
15592765.0,Marks,secondary ,637.0,France,Male,40.0,8.0,125470.81,1.0,1.0,PLATINUM ,1.0,174536.17,no,yes ,0.0
15704442.0,Fleming,secondary ,672.0,France,Female,53.0,9.0,169406.33,4.0,1.0,DIAMOND ,1.0,147311.47,yes,yes ,1.0
15641136.0,Davison,secondary ,629.0,France,Male,32.0,2.0,0.0,2.0,0.0,None,1.0,77965.44,yes,yes ,0.0
15725818.0,Chibuzo,secondary ,583.0,Germany,Male,40.0,4.0,107041.3,1.0,1.0,GOLD ,1.0,5635.63,no,yes ,0.0
15612071.0,Wilson,tertiary ,763.0,Spain,Female,32.0,10.0,95153.77,1.0,0.0,None,1.0,81310.1,no,yes ,0.0
15719809.0,Endrizzi,secondary ,516.0,Germany,Male,32.0,3.0,145166.09,2.0,0.0,None,0.0,111421.45,no,yes ,0.0
15716518.0,Yuryeva,tertiary ,617.0,France,Female,27.0,4.0,0.0,2.0,0.0,None,0.0,190269.21,yes,yes ,0.0
15742210.0,Ugochukwu,secondary ,700.0,France,Male,38.0,9.0,65962.63,1.0,1.0,PLATINUM ,1.0,100950.48,yes,yes ,0.0
15630617.0,Lo Duca,tertiary ,727.0,Germany,Male,36.0,6.0,140418.81,1.0,1.0,PLATINUM ,1.0,113033.73,no,yes ,1.0
15720838.0,Gallo,unknown ,689.0,Spain,Female,31.0,3.0,139799.63,1.0,0.0,None,1.0,120663.57,no,yes ,0.0
15595537.0,Trout,secondary ,626.0,Germany,Male,49.0,9.0,171787.84,2.0,1.0,SILVER ,0.0,187192.23,yes,yes ,0.0
15623196.0,Morley,tertiary ,686.0,France,Male,38.0,6.0,149238.97,1.0,1.0,SILVER ,1.0,97825.23,yes,yes ,0.0
15679249.0,Chou,secondary ,351.0,Germany,Female,57.0,4.0,163146.46,1.0,1.0,SILVER ,0.0,169621.69,yes,yes ,1.0
15693199.0,Shao,primary ,739.0,France,Female,37.0,8.0,0.0,2.0,1.0,GOLD ,0.0,191557.1,yes,yes ,1.0
15661219.0,Trentino,tertiary ,627.0,France,Male,32.0,10.0,0.0,2.0,1.0,DIAMOND ,0.0,103287.62,no,yes ,0.0
15617136.0,Mazzanti,secondary ,451.0,Germany,Female,38.0,9.0,61482.47,1.0,1.0,GOLD ,1.0,167538.66,no,yes ,0.0
15760294.0,Endrizzi,secondary ,512.0,France,Female,41.0,8.0,145150.28,1.0,1.0,SILVER ,0.0,64869.32,no,yes ,1.0
15652808.0,Monaldo,secondary ,774.0,France,Female,41.0,5.0,126670.37,1.0,1.0,SILVER ,0.0,102426.06,yes,yes ,0.0
15657139.0,Otutodilinna,primary ,652.0,France,Female,40.0,8.0,84390.8,2.0,0.0,None,1.0,107876.2,no,yes ,0.0
15803790.0,Allen,primary ,638.0,Germany,Male,37.0,2.0,89728.86,2.0,1.0,DIAMOND ,1.0,37294.88,no,yes ,0.0
15764105.0,Milne,primary ,475.0,France,Female,57.0,1.0,0.0,2.0,1.0,GOLD ,0.0,89248.99,no,yes ,0.0
15672610.0,Somadina,tertiary ,567.0,Spain,Male,40.0,4.0,118628.8,1.0,0.0,None,0.0,91973.63,no,yes ,0.0
15766896.0,Chieloka,tertiary ,750.0,France,Male,37.0,3.0,0.0,2.0,1.0,SILVER ,0.0,16870.2,no,yes ,0.0
15587735.0,Chukwuebuka,secondary ,850.0,France,Male,39.0,6.0,96863.13,1.0,1.0,DIAMOND ,1.0,121681.19,no,yes ,0.0
15659501.0,Chioke,secondary ,753.0,France,Female,38.0,6.0,142263.45,1.0,0.0,None,1.0,33730.43,yes,yes ,0.0
15745001.0,Kovalev,secondary ,683.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,GOLD ,0.0,104786.59,yes,yes ,0.0
15651140.0,Doherty,primary ,710.0,France,Female,32.0,3.0,0.0,1.0,1.0,SILVER ,0.0,94790.34,yes,yes ,0.0
15571148.0,Baranov,secondary ,645.0,Spain,Female,21.0,1.0,0.0,2.0,0.0,None,0.0,28726.07,yes,yes ,0.0
15776824.0,Rossi,secondary ,714.0,France,Male,28.0,6.0,122724.37,1.0,1.0,DIAMOND ,1.0,67057.27,no,yes ,0.0
15633141.0,Robinson,secondary ,696.0,Germany,Female,35.0,4.0,174902.26,1.0,1.0,PLATINUM ,0.0,69079.85,no,yes ,0.0
15764174.0,Bidencope,primary ,612.0,Spain,Female,26.0,4.0,0.0,2.0,1.0,GOLD ,1.0,179780.74,no,yes ,0.0
15778155.0,T'ien,primary ,520.0,Germany,Female,31.0,3.0,108914.17,1.0,1.0,SILVER ,1.0,183572.39,no,yes ,1.0
15715920.0,De Bernales,secondary ,782.0,Spain,Male,23.0,10.0,98052.66,1.0,1.0,PLATINUM ,1.0,142587.32,no,yes ,0.0
15671917.0,Wade,secondary ,666.0,France,Male,46.0,5.0,123873.19,1.0,1.0,PLATINUM ,1.0,177844.06,yes,yes ,0.0
15666548.0,Chung,primary ,466.0,Germany,Female,56.0,2.0,111920.13,3.0,1.0,SILVER ,0.0,197634.11,yes,yes ,1.0
15625623.0,Stevenson,unknown ,567.0,France,Female,45.0,4.0,0.0,2.0,0.0,None,1.0,121053.19,yes,yes ,0.0
15748123.0,Chienezie,secondary ,613.0,France,Male,20.0,3.0,0.0,2.0,1.0,GOLD ,1.0,149613.77,yes,yes ,0.0
15648735.0,Cashin,secondary ,718.0,France,Male,37.0,8.0,0.0,2.0,1.0,GOLD ,1.0,142.81,yes,yes ,0.0
15634974.0,Seppelt,secondary ,614.0,France,Female,37.0,8.0,75150.34,4.0,0.0,None,1.0,131766.67,yes,yes ,1.0
15713378.0,Brownless,secondary ,711.0,France,Male,38.0,10.0,0.0,2.0,0.0,None,0.0,53311.78,yes,yes ,0.0
15753370.0,McDonald,secondary ,691.0,Germany,Female,38.0,5.0,114753.76,1.0,1.0,SILVER ,0.0,107665.02,no,yes ,0.0
15782659.0,Mamelu,secondary ,527.0,France,Male,32.0,0.0,0.0,1.0,1.0,SILVER ,0.0,109523.88,no,yes ,0.0
15583364.0,McGregor,primary ,476.0,France,Female,32.0,6.0,111871.93,1.0,0.0,None,0.0,112132.86,no,yes ,0.0
15625942.0,McDonald,tertiary ,619.0,Spain,Female,45.0,0.0,0.0,2.0,0.0,None,0.0,113645.4,no,yes ,0.0
